,Unnamed: 0_x,話者,I(明瞭さ),F(親密さ),C(社会階層),SessionID,Unnamed: 0_y,Number,会話概要,形式,場所,活動,話者間の関係性,収録年
353,397,S001_013_2,1.900936514072652,-0.9869633041152878,0.568387241353552,S001_013,184,2,自宅で配偶者と家事雑事をしながら,雑談,自宅,家事雑事,家族,2017年
354,412,S002_005_1,2.313946033642839,-1.963179508596088,1.1731656074831531,S002_005,192,2,飲食店で取引先の方と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,仕事関係,2017年
355,413,S002_005_2,2.23525730906057,-1.8530669975951168,1.261896672869486,S002_005,192,2,飲食店で取引先の方と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,仕事関係,2017年
356,424,S002_012_1,2.0602972472619685,-1.257915066792357,0.7511554730812232,S002_012,198,2,飲食店で友人と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2017年
357,425,S002_012_2,2.338001452659507,-2.099077596726725,1.5089610249397194,S002_012,198,2,飲食店で友人と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2017年
358,426,S002_014_1,2.268617646892777,-1.6090771694750852,1.1744913663028054,S002_014,199,2,友人宅で友人と飲みながら,雑談,室内_友人知人宅,食事・付き合い,友人知人,2017年
359,427,S002_014_2,1.8341911541811984,-0.9716758182258288,0.4650710316979345,S002_014,199,2,友人宅で友人と飲みながら,雑談,室内_友人知人宅,食事・付き合い,友人知人,2017年
360,428,T001_002_1,1.798835360505585,-0.8718514256488943,0.4918181745402726,T001_002,200,2,自宅で配偶者と棚の組み立て,用談・相談,自宅,家事雑事,家族,2016年
361,429,T001_002_2,1.6002718709391524,-0.6559270045114934,0.2906439606993689,T001_002,200,2,自宅で配偶者と棚の組み立て,用談・相談,自宅,家事雑事,家族,2016年
362,430,T001_003_1,1.9513994917492945,-1.576522217537509,0.7999830125449781,T001_003,201,2,飲食店で元同僚と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,元同僚,2016年
363,431,T001_003_2,2.241105300166065,-1.5149357912532662,1.0819769156150776,T001_003,201,2,飲食店で元同僚と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,元同僚,2016年
364,432,T001_005_1,1.9254648646953687,-1.1115730475486576,0.3862969208669038,T001_005,202,2,飲食店で後輩と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
365,433,T001_005_2,2.4321942622148245,-1.844419469419469,1.4695345005724498,T001_005,202,2,飲食店で後輩と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
366,434,T001_007_1,2.002623244740651,-1.239434558651369,0.918640160913802,T001_007,203,2,自宅で配偶者と母の日のプレゼント選び,用談・相談,自宅,家事雑事,家族,2016年
367,435,T001_007_2,1.5962388406613726,-0.91800878477306,0.2908892870946202,T001_007,203,2,自宅で配偶者と母の日のプレゼント選び,用談・相談,自宅,家事雑事,家族,2016年
368,436,T001_008_1,2.54407411678776,-1.9440691512656565,1.4197791704624023,T001_008,204,2,飲食店で元同僚と昼食後の雑談,雑談,公共商業施設_飲食店,付き合い,元同僚,2016年
369,437,T001_008_2,2.4474577289245283,-2.2177223505056136,1.2498250384915317,T001_008,204,2,飲食店で元同僚と昼食後の雑談,雑談,公共商業施設_飲食店,付き合い,元同僚,2016年
370,444,T001_015_1,2.038820397508464,-1.670961499287024,1.0204008036680232,T001_015,208,2,飲食店で後輩と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
371,445,T001_015_2,2.061408528072143,-1.3912405131911818,0.953607776915704,T001_015,208,2,飲食店で後輩と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
372,446,T001_016_1,1.9272452105865416,-1.5097571552471811,0.8897582837410914,T001_016,209,2,飲食店で元同僚と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,元同僚,2016年
373,447,T001_016_2,2.139780327667669,-1.5444089586028458,0.9677287748357878,T001_016,209,2,飲食店で元同僚と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,元同僚,2016年
374,456,T002_011_1,2.1614666639671194,-1.0070239334027056,0.8241185735632643,T002_011,212,2,飲食店で友人とイベントの打合せ,用談・相談,公共商業施設_飲食店,仕事,友人知人,2016年
377,457,T002_011_2,1.958148992882856,-1.3096126798658438,0.9109030173593996,T002_011,212,2,飲食店で友人とイベントの打合せ,用談・相談,公共商業施設_飲食店,仕事,友人知人,2016年
380,458,T002_011_1,2.2833908858313503,-1.3815696274259808,1.2069365606368925,T002_011,212,2,飲食店で友人とイベントの打合せ,用談・相談,公共商業施設_飲食店,仕事,友人知人,2016年
383,459,T002_011_2,2.101842755499985,-1.5076378321432753,1.1128046972302943,T002_011,212,2,飲食店で友人とイベントの打合せ,用談・相談,公共商業施設_飲食店,仕事,友人知人,2016年
386,460,T002_011_1,2.1547281796894504,-1.261159337792325,0.912855117573914,T002_011,212,2,飲食店で友人とイベントの打合せ,用談・相談,公共商業施設_飲食店,仕事,友人知人,2016年
389,461,T002_011_2,1.975714691433371,-1.0893829182523245,0.6366605885691511,T002_011,212,2,飲食店で友人とイベントの打合せ,用談・相談,公共商業施設_飲食店,仕事,友人知人,2016年
392,462,T002_012_1,1.9535710229739929,-1.1945738394378191,0.7548290638224027,T002_012,215,2,飲食店で母と雑談,雑談,公共商業施設_飲食店,休息,家族,2016年
393,463,T002_012_2,2.150060355077738,-1.4070802445755095,1.0121994198498114,T002_012,215,2,飲食店で母と雑談,雑談,公共商業施設_飲食店,休息,家族,2016年
394,464,T002_013_1,2.074687467951468,-1.3279017166556568,0.8970208527751389,T002_013,216,2,飲食店で仕事関係者と夕食および打合せ,用談・相談,公共商業施設_飲食店,食事・仕事,仕事関係,2016年
395,465,T002_013_2,2.2144203595214518,-1.4910227562689928,1.0529321588051863,T002_013,216,2,飲食店で仕事関係者と夕食および打合せ,用談・相談,公共商業施設_飲食店,食事・仕事,仕事関係,2016年
396,468,T002_015_1,1.771307889056804,-1.220708278364116,0.6306886608721979,T002_015,218,2,飲食店で先輩と昼食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
397,469,T002_015_2,2.2637529646087318,-1.4932972216954297,1.1668199702096598,T002_015,218,2,飲食店で先輩と昼食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
398,470,T002_018_1,2.3343595753344397,-1.609230586934197,1.214000912499256,T002_018,219,2,飲食店で配偶者と昼食を取りながら,雑談,公共商業施設_飲食店,食事,家族,2016年
399,471,T002_018_2,1.4932563645553456,-1.026904537357225,0.2951858332007843,T002_018,219,2,飲食店で配偶者と昼食を取りながら,雑談,公共商業施設_飲食店,食事,家族,2016年
400,472,T002_019_1,2.452602468275528,-1.3752984718242598,1.0921162864075027,T002_019,220,2,飲食店で仕事関係者と仕事の打合せ,用談・相談,公共商業施設_飲食店,仕事,仕事関係,2016年
401,473,T002_019_2,2.0060028768504155,-0.8866797191466378,0.6150731718350633,T002_019,220,2,飲食店で仕事関係者と仕事の打合せ,用談・相談,公共商業施設_飲食店,仕事,仕事関係,2016年
402,480,T003_003_1,2.618293210079259,-2.1080635217131203,1.6012855401926016,T003_003,224,2,食店で父母会役員の引き継ぎ,用談・相談,公共商業施設_飲食店,社会参加,友人知人,2016年
403,481,T003_003_2,1.9484401979590016,-1.7246928876469658,0.9156958900673876,T003_003,224,2,食店で父母会役員の引き継ぎ,用談・相談,公共商業施設_飲食店,社会参加,友人知人,2016年
404,510,T004_006_1,2.610677537904809,-1.996722502734369,1.4509008637185676,T004_006,238,2,温熱療法施設で施術師と施術後の雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2016年
405,511,T004_006_2,1.8622498769715825,-0.8546467228899662,0.3046191531552549,T004_006,238,2,温熱療法施設で施術師と施術後の雑談,雑談,公共商業施設_商業施設,仕事・身の周りの用事,サービス場面関係,2016年
406,522,T004_016_1,1.6895949136472646,-0.7771463253144999,0.259801194317718,T004_016,243,2,配偶者と車で移動中,雑談,交通機関_車,移動,家族,2016年
407,523,T004_016_2,2.1798368113573443,-1.3925543767863202,1.0739387740191422,T004_016,243,2,配偶者と車で移動中,雑談,交通機関_車,移動,家族,2016年
408,554,T006_001_1,2.255969322184701,-1.8799773826074329,1.0786649473279186,T006_001,258,2,大学でサークル顧問の先生と雑談,雑談,学校,付き合い,先生生徒,2016年
409,555,T006_001_2,2.2201561735426067,-1.3756953218581298,1.0262203993062688,T006_001,258,2,大学でサークル顧問の先生と雑談,雑談,学校,付き合い,先生生徒,2016年
410,558,T006_003_1,1.4325565040729813,-0.2147299698678825,0.0837262772300375,T006_003,260,2,飲食店で友人と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
411,559,T006_003_2,1.5930212957239986,-0.4955717779589417,0.3385897387989983,T006_003,260,2,飲食店で友人と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
412,562,T006_005_1,1.7740326518839733,-0.9779741362211912,0.5447962946397509,T006_005,262,2,自宅で友人と電話で雑談,雑談,自宅,付き合い,友人知人,2016年
413,563,T006_005_2,1.9069084084918293,-0.8945943950987874,0.5319204056204585,T006_005,262,2,自宅で友人と電話で雑談,雑談,自宅,付き合い,友人知人,2016年
414,572,T006_009_1,1.5060594354065615,-0.6831223748439094,0.230199080289052,T006_009,265,2,飲食店で友人と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
415,573,T006_009_2,1.7679881170945928,-0.4705337150827736,0.2699084056688964,T006_009,265,2,飲食店で友人と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
416,574,T007_004_1,2.2120483533324817,-1.495140364860078,1.0620567966175047,T007_004,266,2,実家で弟とテレビを見ながら,雑談,室内_実家,休息,家族,2016年
417,575,T007_004_2,2.162936407390436,-1.2507863139515412,0.9355341863709576,T007_004,266,2,実家で弟とテレビを見ながら,雑談,室内_実家,休息,家族,2016年
418,584,T007_009_1,2.950933526359152,-3.120287956939004,2.33931505402204,T007_009,270,2,駐輪場事務所で同僚に業務の説明,用談・相談,職場,仕事,同僚,2016年
419,585,T007_009_2,0.8777462869719771,-0.6000209084731587,-0.3345422962439225,T007_009,270,2,駐輪場事務所で同僚に業務の説明,用談・相談,職場,仕事,同僚,2016年
420,586,T007_010_1,2.099510499883453,-1.1524951854642882,1.1170068889734164,T007_010,271,2,自宅で配偶者と夕食を取りながら,雑談,自宅,食事,家族,2016年
421,587,T007_010_2,2.4255642141483658,-1.9246009956805037,1.66584881733473,T007_010,271,2,自宅で配偶者と夕食を取りながら,雑談,自宅,食事,家族,2016年
422,596,T007_016_1,2.664277910627927,-2.7199023366192048,2.0271175833066204,T007_016,274,2,駐輪場事務所で同僚に業務の説明,用談・相談,職場,仕事,同僚,2016年
424,597,T007_016_2,1.5705611875946568,-1.2433939787740955,0.8475525046988642,T007_016,274,2,駐輪場事務所で同僚に業務の説明,用談・相談,職場,仕事,同僚,2016年
426,598,T007_016_1,2.8797920577883764,-3.014334872936718,2.3225168493744293,T007_016,274,2,駐輪場事務所で同僚に業務の説明,用談・相談,職場,仕事,同僚,2016年
428,599,T007_016_2,1.3532153895123784,-1.17132446004981,0.3843030290601095,T007_016,274,2,駐輪場事務所で同僚に業務の説明,用談・相談,職場,仕事,同僚,2016年
430,602,T008_003_1,2.243502956262012,-1.412582652664333,1.1207621422111411,T008_003,277,2,自宅で配偶者と夜食を取りながら,雑談,自宅,食事,家族,2016年
431,603,T008_003_2,2.268873898322607,-1.811417804033408,1.3435423213641753,T008_003,277,2,自宅で配偶者と夜食を取りながら,雑談,自宅,食事,家族,2016年
432,604,T008_004_1,2.204013165419171,-1.3291956806943184,0.8768110426023188,T008_004,278,2,自宅で配偶者と朝食を取りながら,雑談,自宅,食事,家族,2016年
433,605,T008_004_2,1.6861723996162807,-1.1658953364186542,0.5324675324675324,T008_004,278,2,自宅で配偶者と朝食を取りながら,雑談,自宅,食事,家族,2016年
434,606,T008_005_1,2.1284603991388127,-1.0029210558178956,0.7021425741367221,T008_005,279,2,事務所で友人と雑談,雑談,職場_相手の職場,付き合い・仕事,友人知人,2016年
437,607,T008_005_2,1.5039859592734346,-0.4392964572192515,-0.0342878832609336,T008_005,279,2,事務所で友人と雑談,雑談,職場_相手の職場,付き合い・仕事,友人知人,2016年
440,608,T008_005_1,2.208638602827719,-1.2517145063130166,0.8579922850425685,T008_005,279,2,事務所で友人と雑談,雑談,職場_相手の職場,付き合い・仕事,友人知人,2016年
443,609,T008_005_2,1.9295062867864008,-1.1753059755219588,0.6667119688321103,T008_005,279,2,事務所で友人と雑談,雑談,職場_相手の職場,付き合い・仕事,友人知人,2016年
446,610,T008_005_1,2.2037648907860192,-1.1492964717528111,0.7999893090053812,T008_005,279,2,事務所で友人と雑談,雑談,職場_相手の職場,付き合い・仕事,友人知人,2016年
449,611,T008_005_2,2.127061922776493,-1.2900473645858634,0.8219100608358041,T008_005,279,2,事務所で友人と雑談,雑談,職場_相手の職場,付き合い・仕事,友人知人,2016年
452,614,T008_008_1,2.190621905416135,-1.2755165435955695,0.9054819910534476,T008_008,283,2,実家で母と夕食の準備および夕食,雑談,室内_実家,食事・家事雑事,家族,2016年
453,615,T008_008_2,2.084598826844982,-1.3063076333853814,1.0931334151135808,T008_008,283,2,実家で母と夕食の準備および夕食,雑談,室内_実家,食事・家事雑事,家族,2016年
454,616,T008_009_1,2.264332902427612,-1.2615495137046862,1.0216681719510068,T008_009,284,2,自宅で配偶者と夜食後に雑談,雑談,自宅,休息,家族,2016年
455,617,T008_009_2,2.282510047970958,-1.6419042732536828,0.989043272606334,T008_009,284,2,自宅で配偶者と夜食後に雑談,雑談,自宅,休息,家族,2016年
456,618,T008_010_1,2.476304998529335,-2.054600740349022,1.31385645624186,T008_010,285,2,飲食店で仕事関係者と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,仕事関係,2016年
457,619,T008_010_2,2.413222255994452,-1.5577310694703044,1.2560477832638772,T008_010,285,2,飲食店で仕事関係者と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,仕事関係,2016年
458,620,T008_011_1,1.723415049555181,-0.4710069568959335,0.1748852174541776,T008_011,286,2,飲食店で友人と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
459,621,T008_011_2,1.7936902780875268,-1.1330004076640847,0.7739036664270308,T008_011,286,2,飲食店で友人と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
460,622,T008_013_1,2.2324348247950905,-1.338962666847347,1.1683698627807724,T008_013,287,2,自宅で配偶者と引き出物選び,用談・相談,自宅,家事雑事,家族,2016年
461,623,T008_013_2,1.5812409878464673,-0.951662450307192,0.5407101455889731,T008_013,287,2,自宅で配偶者と引き出物選び,用談・相談,自宅,家事雑事,家族,2016年
462,624,T008_014_1,2.031126037331776,-1.2669658283739678,0.8258211634564068,T008_014,288,2,飲食店で友人と仕事しながら,雑談,公共商業施設_飲食店,仕事,仕事関係,2016年
464,625,T008_014_2,2.120098334578583,-1.0886100019015024,0.8354235740714046,T008_014,288,2,飲食店で友人と仕事しながら,雑談,公共商業施設_飲食店,仕事,仕事関係,2016年
466,626,T008_014_1,2.127308902036233,-1.3265869485582709,0.864698009473698,T008_014,288,2,飲食店で友人と仕事しながら,雑談,公共商業施設_飲食店,仕事,仕事関係,2016年
468,627,T008_014_2,2.2402621992522307,-1.372469054404696,1.0193634008804937,T008_014,288,2,飲食店で友人と仕事しながら,雑談,公共商業施設_飲食店,仕事,仕事関係,2016年
470,632,T008_019_1,2.500050221692902,-2.027521630236794,1.3537566955973752,T008_019,291,2,事務所で仕事関係者と昼食を取りながら,雑談,職場_相手の職場,付き合い,仕事関係,2016年
472,633,T008_019_2,2.244777387342164,-1.5043821545380214,1.0980314050011566,T008_019,291,2,事務所で仕事関係者と昼食を取りながら,雑談,職場_相手の職場,付き合い,仕事関係,2016年
474,634,T008_019_1,2.2991197271290718,-1.8615309848663777,1.0419757693813092,T008_019,291,2,事務所で仕事関係者と昼食を取りながら,雑談,職場_相手の職場,付き合い,仕事関係,2016年
476,635,T008_019_2,2.248704591570426,-1.7165749020257215,1.217813435053313,T008_019,291,2,事務所で仕事関係者と昼食を取りながら,雑談,職場_相手の職場,付き合い,仕事関係,2016年
478,636,T008_020_1,2.07560000795371,-1.1150338103475386,1.0740351433897903,T008_020,293,2,公園で配偶者と散歩しながら,雑談,屋外,移動・レジャー活動,家族,2016年
479,637,T008_020_2,1.886882943372957,-1.360439338976219,0.960848509651456,T008_020,293,2,公園で配偶者と散歩しながら,雑談,屋外,移動・レジャー活動,家族,2016年
480,638,T008_021_1,2.3307098065719343,-1.3489512394442928,1.0313958059168362,T008_021,294,2,実家で母と雑談,雑談,室内_実家,食事・休息,家族,2016年
481,639,T008_021_2,2.187163092896784,-1.3889214722759406,1.058470275687628,T008_021,294,2,実家で母と雑談,雑談,室内_実家,食事・休息,家族,2016年
482,640,T008_022_1,2.404408346063706,-1.62372136035934,1.1834593734008072,T008_022,295,2,飲食店で友人とお茶をしながら,雑談,公共商業施設_飲食店,付き合い,友人知人,2016年
485,641,T008_022_2,2.1093521265432496,-1.5432289255773284,1.112490623625876,T008_022,295,2,飲食店で友人とお茶をしながら,雑談,公共商業施設_飲食店,付き合い,友人知人,2016年
488,642,T008_022_1,2.010237856977908,-0.5164308871205424,0.1259716506630084,T008_022,295,2,飲食店で友人とお茶をしながら,雑談,公共商業施設_飲食店,付き合い,友人知人,2016年
491,643,T008_022_2,2.31462746632385,-1.6273819835426593,1.3075130396182442,T008_022,295,2,飲食店で友人とお茶をしながら,雑談,公共商業施設_飲食店,付き合い,友人知人,2016年
494,644,T008_022_1,2.377532591704482,-1.38867493079793,1.0043167429038806,T008_022,295,2,飲食店で友人とお茶をしながら,雑談,公共商業施設_飲食店,付き合い,友人知人,2016年
497,645,T008_022_2,2.405511459912601,-1.8414356535815457,1.2643534888453611,T008_022,295,2,飲食店で友人とお茶をしながら,雑談,公共商業施設_飲食店,付き合い,友人知人,2016年
500,646,T009_001_1,1.6406778550425505,-0.3537155993217683,0.1763512297295081,T009_001,298,2,自宅で祖母とお茶をしながら,雑談,自宅,休息,家族,2016年
501,647,T009_001_2,2.18233322856758,-1.3209119932239834,1.2496715921051558,T009_001,298,2,自宅で祖母とお茶をしながら,雑談,自宅,休息,家族,2016年
502,648,T009_002_1,1.7307938095635018,-0.6486109592037624,0.3995625934333646,T009_002,299,2,自宅で母とお茶をしながら,雑談,自宅,食事,家族,2016年
503,649,T009_002_2,1.848033532506912,-0.613832962363416,0.4474065783114136,T009_002,299,2,自宅で母とお茶をしながら,雑談,自宅,食事,家族,2016年
504,650,T009_003_1,2.1505717088160448,-1.2679337578225345,0.9022765587094472,T009_003,300,2,飲食店で恋人と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
505,651,T009_003_2,1.7881872047684677,-0.5960197491576188,0.3546964315118438,T009_003,300,2,飲食店で恋人と夕食を取りながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2016年
506,654,T009_005_1,1.861522922029259,-0.9211754924533128,0.510576860683927,T009_005,302,2,自宅で友人と雑談,雑談,自宅,食事,友人知人,2016年
508,655,T009_005_2,2.4840949697003185,-1.9119769645720948,1.4812392047333798,T009_005,302,2,自宅で友人と雑談,雑談,自宅,食事,友人知人,2016年
510,656,T009_005_1,2.0658745048988947,-1.001669783596046,0.5335353257127115,T009_005,302,2,自宅で友人と雑談,雑談,自宅,食事,友人知人,2016年
512,657,T009_005_2,1.7797504931788504,-0.898200809362353,0.5801173799900339,T009_005,302,2,自宅で友人と雑談,雑談,自宅,食事,友人知人,2016年
514,674,T009_015_1,2.094800526779614,-1.296036309219076,0.7919938292359721,T009_015,309,2,飲食店で母と夕食を取りながら,雑談,公共商業施設_飲食店,食事,家族,2016年
515,675,T009_015_2,2.107302508249145,-1.111444054291309,0.9336903289217264,T009_015,309,2,飲食店で母と夕食を取りながら,雑談,公共商業施設_飲食店,食事,家族,2016年
516,676,T009_017_1,2.15479609617676,-1.155009192437505,1.0347779413990994,T009_017,310,2,渓谷で恋人と散策,雑談,屋外,移動・レジャー活動,友人知人,2016年
517,677,T009_017_2,1.976169314982017,-0.8660020500611716,0.6276364481173556,T009_017,310,2,渓谷で恋人と散策,雑談,屋外,移動・レジャー活動,友人知人,2016年
518,682,T009_021_1,2.555673838520964,-2.1753389270869747,1.643539923138448,T009_021,313,2,飲食店で後輩に役員の業務引き継ぎ,用談・相談,公共商業施設_飲食店,食事・課外活動,友人知人,2016年
520,683,T009_021_2,2.224312358055561,-2.651045911437109,1.1971776222496684,T009_021,313,2,飲食店で後輩に役員の業務引き継ぎ,用談・相談,公共商業施設_飲食店,食事・課外活動,友人知人,2016年
522,684,T009_021_1,2.562377969357264,-2.306873100624684,1.7244005895061567,T009_021,313,2,飲食店で後輩に役員の業務引き継ぎ,用談・相談,公共商業施設_飲食店,食事・課外活動,友人知人,2016年
524,685,T009_021_2,2.0366493234050957,-2.374225782475844,1.068023894961731,T009_021,313,2,飲食店で後輩に役員の業務引き継ぎ,用談・相談,公共商業施設_飲食店,食事・課外活動,友人知人,2016年
526,686,T009_022_1,2.257033359463461,-1.6367362380982402,1.1731502428374805,T009_022,315,2,飲食店で同僚と雑務や接客をしながら,用談・相談,職場,仕事,同僚,2016年
527,687,T009_022_2,1.8837932024810216,-1.0520754942874735,0.7381052342966814,T009_022,315,2,飲食店で同僚と雑務や接客をしながら,用談・相談,職場,仕事,同僚,2016年
528,688,T010_002_1,2.206368384854174,-1.4666053391944287,1.130106115575587,T010_002,316,2,自宅で母と夕食を取りながら,雑談,自宅,食事,家族,2016年
530,689,T010_002_2,2.46846277017055,-1.8149223045117904,1.4602213845645755,T010_002,316,2,自宅で母と夕食を取りながら,雑談,自宅,食事,家族,2016年
532,690,T010_002_1,2.136308249837428,-1.3783181943990137,0.956662166765496,T010_002,316,2,自宅で母と夕食を取りながら,雑談,自宅,食事,家族,2016年
534,691,T010_002_2,2.111836956572677,-1.3319686687977867,0.9708554622006164,T010_002,316,2,自宅で母と夕食を取りながら,雑談,自宅,食事,家族,2016年
536,696,T010_005_1,1.812924403208364,-0.9167886774036118,0.5067183048024994,T010_005,320,2,自宅で友人とゲームしながら,雑談,自宅,レジャー活動,友人知人,2016年
537,697,T010_005_2,1.8565804045320031,-0.8064803453424599,0.5466566958633504,T010_005,320,2,自宅で友人とゲームしながら,雑談,自宅,レジャー活動,友人知人,2016年
538,702,T010_007_1,2.717873479592575,-2.641023589284,1.7991037728272914,T010_007,322,2,飲食店で母校の教員と講座企画の打合せ,用談・相談,公共商業施設_飲食店,仕事・課外活動,先生生徒,2017年
539,703,T010_007_2,2.398254814781963,-1.9617503194817785,1.4570647239875112,T010_007,322,2,飲食店で母校の教員と講座企画の打合せ,用談・相談,公共商業施設_飲食店,仕事・課外活動,先生生徒,2017年
540,704,T010_009_1,2.671830505339757,-2.4499350674153013,1.6774277863841232,T010_009,323,2,大学でゼミの先生と送別会について相談,用談・相談,学校,課外活動,先生生徒,2017年
541,705,T010_009_2,2.091418100376667,-1.2741150072804523,0.9353466329986472,T010_009,323,2,大学でゼミの先生と送別会について相談,用談・相談,学校,課外活動,先生生徒,2017年
542,706,T010_013_1,2.1832026723600046,-1.3989513297105345,1.0154175425294445,T010_013,324,2,飲食店で友人と夕食後に雑談,雑談,公共商業施設_飲食店,付き合い,友人知人,2017年
543,707,T010_013_2,2.0036434479019096,-1.0584945159384551,0.6156062923967585,T010_013,324,2,飲食店で友人と夕食後に雑談,雑談,公共商業施設_飲食店,付き合い,友人知人,2017年
544,728,T013_001_1,2.3997203047377447,-1.4776405658239726,1.2597667354331474,T013_001,335,2,自宅で配偶者と夕食後に雑談,雑談,自宅,休息,家族,2016年
545,729,T013_001_2,1.6052479528202266,-1.0788229732923655,0.4378403084138151,T013_001,335,2,自宅で配偶者と夕食後に雑談,雑談,自宅,休息,家族,2016年
546,730,T013_003_1,1.9411480301035045,-1.149779428542454,0.7788294072030609,T013_003,336,2,公園で配偶者と散歩しながら,雑談,屋外,移動・レジャー活動,家族,2016年
547,731,T013_003_2,2.244006372727796,-1.53609312050589,1.2867435526971909,T013_003,336,2,公園で配偶者と散歩しながら,雑談,屋外,移動・レジャー活動,家族,2016年
548,734,T013_005_1,2.2348869463424568,-1.4526979235083108,1.151609461141739,T013_005,338,2,自宅で配偶者と雑談,雑談,自宅,休息,家族,2016年
549,735,T013_005_2,1.5601000296140304,-0.958769210900168,0.2618766791167022,T013_005,338,2,自宅で配偶者と雑談,雑談,自宅,休息,家族,2016年
550,738,T013_007_1,2.0291204246888888,-1.1617020467168837,1.034975634089252,T013_007,340,2,自宅で配偶者と雑談,雑談,自宅,休息,家族,2016年
551,739,T013_007_2,2.129758391276074,-1.68719618899475,1.1873571215584928,T013_007,340,2,自宅で配偶者と雑談,雑談,自宅,休息,家族,2016年
552,754,T013_017_1,2.022853949649668,-1.2948900130733818,0.9732702153828552,T013_017,346,2,飲食店で元同僚と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,元同僚,2017年
553,755,T013_017_2,2.072425711030874,-1.1212479951118914,0.5906166942721772,T013_017,346,2,飲食店で元同僚と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,元同僚,2017年
554,756,T013_018_1,2.25087857162802,-1.3566334490114296,1.0051749846504692,T013_018,347,2,飲食店で元同僚と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,元同僚,2017年
555,757,T013_018_2,1.987307104452599,-1.4578132723677706,0.7432298367720233,T013_018,347,2,飲食店で元同僚と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,元同僚,2017年
556,758,T013_020_1,1.6744730679156907,-1.0083539851307055,0.5007528457569609,T013_020,348,2,友人と車で移動中,雑談,交通機関_車,移動,友人知人,2017年
557,759,T013_020_2,2.2735838139727504,-1.6740283543320469,1.3344348291768595,T013_020,348,2,友人と車で移動中,雑談,交通機関_車,移動,友人知人,2017年
558,760,T013_021_1,2.2199423399069675,-1.2163354143994498,1.0246728246972463,T013_021,349,2,飲食店で先輩と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2017年
559,761,T013_021_2,2.110197918084935,-1.4951211719018824,1.235547811472776,T013_021,349,2,飲食店で先輩と飲みながら,雑談,公共商業施設_飲食店,食事・付き合い,友人知人,2017年
560,762,T014_001_1,2.0955806095480245,-1.1908637437647676,0.8718273266271395,T014_001,350,2,自宅で配偶者と夕食を取りながら,雑談,自宅,食事,家族,2016年
562,763,T014_001_2,1.9096071935636536,-1.1336846213895393,0.6511191529285616,T014_001,350,2,自宅で配偶者と夕食を取りながら,雑談,自宅,食事,家族,2016年
564,764,T014_001_1,2.2444390233084213,-1.4577421614993868,1.1100349387466275,T014_001,350,2,自宅で配偶者と夕食を取りながら,雑談,自宅,食事,家族,2016年
566,765,T014_001_2,2.0572433448547693,-0.9770970009372072,0.6807243412345082,T014_001,350,2,自宅で配偶者と夕食を取りながら,雑談,自宅,食事,家族,2016年
568,766,T014_005_1,2.2734313756232165,-1.692781473269278,1.315095871588283,T014_005,352,2,自宅で配偶者にがん治療について質問,用談・相談,自宅,その他,家族,2016年
571,767,T014_005_2,1.9015996921554617,-1.2355636053697,0.7015063857657453,T014_005,352,2,自宅で配偶者にがん治療について質問,用談・相談,自宅,その他,家族,2016年
574,768,T014_005_1,2.3136316511503705,-1.5045174452493963,1.1824580117546166,T014_005,352,2,自宅で配偶者にがん治療について質問,用談・相談,自宅,その他,家族,2016年
