,Name,Question,Scores
1767,perimakko37,Q190_1,4
1768,perimakko37,Q190_2,2
1769,perimakko37,Q190_3,5
1770,perimakko37,Q191_1,6
1771,perimakko37,Q191_2,5
1772,perimakko37,Q191_3,3
1773,perimakko37,Q192_1,5
1774,perimakko37,Q192_2,4
1775,perimakko37,Q192_3,3
1776,perimakko37,Q193_1,2
1777,perimakko37,Q193_2,5
1778,perimakko37,Q193_3,2
1779,perimakko37,Q194_1,3
1780,perimakko37,Q194_2,2
1781,perimakko37,Q194_3,3
1782,perimakko37,Q195_1,5
1783,perimakko37,Q195_2,7
1784,perimakko37,Q195_3,2
1785,perimakko37,Q196_1,3
1786,perimakko37,Q196_2,6
1787,perimakko37,Q196_3,4
1788,perimakko37,Q197_1,6
1789,perimakko37,Q197_2,7
1790,perimakko37,Q197_3,2
1791,perimakko37,Q198_1,1
1792,perimakko37,Q198_2,5
1793,perimakko37,Q198_3,1
1794,perimakko37,Q199_1,3
1795,perimakko37,Q199_2,4
1796,perimakko37,Q199_3,4
1797,perimakko37,Q200_1,5
1798,perimakko37,Q200_2,3
1799,perimakko37,Q200_3,3
1800,ranbt2943,Q1_1,5
1801,ranbt2943,Q1_2,6
1802,ranbt2943,Q1_3,3
1803,ranbt2943,Q2_1,5
1804,ranbt2943,Q2_2,5
1805,ranbt2943,Q2_3,3
1806,ranbt2943,Q3_1,4
1807,ranbt2943,Q3_2,5
1808,ranbt2943,Q3_3,3
1809,ranbt2943,Q4_1,5
1810,ranbt2943,Q4_2,6
1811,ranbt2943,Q4_3,7
1812,ranbt2943,Q5_1,6
1813,ranbt2943,Q5_2,6
1814,ranbt2943,Q5_3,4
1815,ranbt2943,Q6_1,5
1816,ranbt2943,Q6_2,6
1817,ranbt2943,Q6_3,3
1818,ranbt2943,Q7_1,4
1819,ranbt2943,Q7_2,5
1820,ranbt2943,Q7_3,3
1821,ranbt2943,Q8_1,5
1822,ranbt2943,Q8_2,6
1823,ranbt2943,Q8_3,3
1824,ranbt2943,Q9_1,5
1825,ranbt2943,Q9_2,7
1826,ranbt2943,Q9_3,4
1827,ranbt2943,Q10_1,6
1828,ranbt2943,Q10_2,6
1829,ranbt2943,Q10_3,5
1830,ranbt2943,Q11_1,6
1831,ranbt2943,Q11_2,7
1832,ranbt2943,Q11_3,3
1833,ranbt2943,Q12_1,5
1834,ranbt2943,Q12_2,5
1835,ranbt2943,Q12_3,4
1836,ranbt2943,Q13_1,5
1837,ranbt2943,Q13_2,6
1838,ranbt2943,Q13_3,5
1839,ranbt2943,Q14_1,5
1840,ranbt2943,Q14_2,6
1841,ranbt2943,Q14_3,5
1842,ranbt2943,Q15_1,4
1843,ranbt2943,Q15_2,5
1844,ranbt2943,Q15_3,4
1845,ranbt2943,Q16_1,6
1846,ranbt2943,Q16_2,6
1847,ranbt2943,Q16_3,3
1848,ranbt2943,Q17_1,6
1849,ranbt2943,Q17_2,6
1850,ranbt2943,Q17_3,3
1851,ranbt2943,Q18_1,5
1852,ranbt2943,Q18_2,7
1853,ranbt2943,Q18_3,3
1854,ranbt2943,Q19_1,6
1855,ranbt2943,Q19_2,7
1856,ranbt2943,Q19_3,4
1857,ranbt2943,Q20_1,5
1858,ranbt2943,Q20_2,6
1859,ranbt2943,Q20_3,3
1860,ranbt2943,Q181_1,6
1861,ranbt2943,Q181_2,7
1862,ranbt2943,Q181_3,3
1863,ranbt2943,Q182_1,5
1864,ranbt2943,Q182_2,5
1865,ranbt2943,Q182_3,4
1866,ranbt2943,Q183_1,6
1867,ranbt2943,Q183_2,7
1868,ranbt2943,Q183_3,3
1869,ranbt2943,Q184_1,5
1870,ranbt2943,Q184_2,6
1871,ranbt2943,Q184_3,5
1872,ranbt2943,Q185_1,6
1873,ranbt2943,Q185_2,2
1874,ranbt2943,Q185_3,2
1875,ranbt2943,Q186_1,3
1876,ranbt2943,Q186_2,6
1877,ranbt2943,Q186_3,6
1878,ranbt2943,Q187_1,4
1879,ranbt2943,Q187_2,4
1880,ranbt2943,Q187_3,4
1881,ranbt2943,Q188_1,5
1882,ranbt2943,Q188_2,5
1883,ranbt2943,Q188_3,4
1884,ranbt2943,Q189_1,3
1885,ranbt2943,Q189_2,4
1886,ranbt2943,Q189_3,4
1887,ranbt2943,Q190_1,4
1888,ranbt2943,Q190_2,3
1889,ranbt2943,Q190_3,3
1890,ranbt2943,Q191_1,7
1891,ranbt2943,Q191_2,6
1892,ranbt2943,Q191_3,3
1893,ranbt2943,Q192_1,6
1894,ranbt2943,Q192_2,4
1895,ranbt2943,Q192_3,3
1896,ranbt2943,Q193_1,3
1897,ranbt2943,Q193_2,2
1898,ranbt2943,Q193_3,2
1899,ranbt2943,Q194_1,5
1900,ranbt2943,Q194_2,4
1901,ranbt2943,Q194_3,4
1902,ranbt2943,Q195_1,6
1903,ranbt2943,Q195_2,5
1904,ranbt2943,Q195_3,2
1905,ranbt2943,Q196_1,4
1906,ranbt2943,Q196_2,4
1907,ranbt2943,Q196_3,3
1908,ranbt2943,Q197_1,5
1909,ranbt2943,Q197_2,5
1910,ranbt2943,Q197_3,3
1911,ranbt2943,Q198_1,2
1912,ranbt2943,Q198_2,3
1913,ranbt2943,Q198_3,3
1914,ranbt2943,Q199_1,3
1915,ranbt2943,Q199_2,4
1916,ranbt2943,Q199_3,6
1917,ranbt2943,Q200_1,5
1918,ranbt2943,Q200_2,6
1919,ranbt2943,Q200_3,4
1920,adagietto,Q1_1,6
1921,adagietto,Q1_2,6
1922,adagietto,Q1_3,3
1923,adagietto,Q2_1,5
1924,adagietto,Q2_2,5
1925,adagietto,Q2_3,4
1926,adagietto,Q3_1,6
1927,adagietto,Q3_2,5
1928,adagietto,Q3_3,4
1929,adagietto,Q4_1,6
1930,adagietto,Q4_2,5
1931,adagietto,Q4_3,5
1932,adagietto,Q5_1,6
1933,adagietto,Q5_2,5
1934,adagietto,Q5_3,4
1935,adagietto,Q6_1,6
1936,adagietto,Q6_2,6
1937,adagietto,Q6_3,4
1938,adagietto,Q7_1,5
1939,adagietto,Q7_2,5
1940,adagietto,Q7_3,4
1941,adagietto,Q8_1,6
1942,adagietto,Q8_2,6
1943,adagietto,Q8_3,3
1944,adagietto,Q9_1,6
1945,adagietto,Q9_2,5
1946,adagietto,Q9_3,3
1947,adagietto,Q10_1,6
1948,adagietto,Q10_2,6
1949,adagietto,Q10_3,4
1950,adagietto,Q11_1,6
1951,adagietto,Q11_2,5
1952,adagietto,Q11_3,2
1953,adagietto,Q12_1,6
1954,adagietto,Q12_2,5
1955,adagietto,Q12_3,4
1956,adagietto,Q13_1,7
1957,adagietto,Q13_2,5
1958,adagietto,Q13_3,4
1959,adagietto,Q14_1,6
1960,adagietto,Q14_2,6
1961,adagietto,Q14_3,3
1962,adagietto,Q15_1,6
1963,adagietto,Q15_2,6
1964,adagietto,Q15_3,4
1965,adagietto,Q16_1,6
1966,adagietto,Q16_2,6
1967,adagietto,Q16_3,4
1968,adagietto,Q17_1,4
1969,adagietto,Q17_2,4
1970,adagietto,Q17_3,3
1971,adagietto,Q18_1,6
1972,adagietto,Q18_2,5
1973,adagietto,Q18_3,4
1974,adagietto,Q19_1,6
1975,adagietto,Q19_2,6
1976,adagietto,Q19_3,4
1977,adagietto,Q20_1,6
1978,adagietto,Q20_2,6
1979,adagietto,Q20_3,4
1980,adagietto,Q181_1,5
1981,adagietto,Q181_2,5
1982,adagietto,Q181_3,3
1983,adagietto,Q182_1,5
1984,adagietto,Q182_2,5
1985,adagietto,Q182_3,4
1986,adagietto,Q183_1,6
1987,adagietto,Q183_2,6
1988,adagietto,Q183_3,4
1989,adagietto,Q184_1,6
1990,adagietto,Q184_2,6
1991,adagietto,Q184_3,5
1992,adagietto,Q185_1,6
1993,adagietto,Q185_2,6
1994,adagietto,Q185_3,4
1995,adagietto,Q186_1,3
1996,adagietto,Q186_2,5
1997,adagietto,Q186_3,4
1998,adagietto,Q187_1,4
1999,adagietto,Q187_2,4
2000,adagietto,Q187_3,4
2001,adagietto,Q188_1,6
2002,adagietto,Q188_2,6
2003,adagietto,Q188_3,4
2004,adagietto,Q189_1,5
2005,adagietto,Q189_2,5
2006,adagietto,Q189_3,4
2007,adagietto,Q190_1,5
2008,adagietto,Q190_2,5
2009,adagietto,Q190_3,4
2010,adagietto,Q191_1,6
2011,adagietto,Q191_2,6
2012,adagietto,Q191_3,4
2013,adagietto,Q192_1,6
2014,adagietto,Q192_2,5
2015,adagietto,Q192_3,4
2016,adagietto,Q193_1,4
2017,adagietto,Q193_2,5
2018,adagietto,Q193_3,4
2019,adagietto,Q194_1,5
2020,adagietto,Q194_2,4
2021,adagietto,Q194_3,4
2022,adagietto,Q195_1,7
2023,adagietto,Q195_2,6
2024,adagietto,Q195_3,4
2025,adagietto,Q196_1,4
2026,adagietto,Q196_2,4
2027,adagietto,Q196_3,4
2028,adagietto,Q197_1,6
2029,adagietto,Q197_2,6
2030,adagietto,Q197_3,4
2031,adagietto,Q198_1,2
2032,adagietto,Q198_2,4
2033,adagietto,Q198_3,3
2034,adagietto,Q199_1,6
2035,adagietto,Q199_2,5
2036,adagietto,Q199_3,5
2037,adagietto,Q200_1,6
2038,adagietto,Q200_2,5
2039,adagietto,Q200_3,5
2040,kamihamuroabu,Q1_1,6
2041,kamihamuroabu,Q1_2,5
2042,kamihamuroabu,Q1_3,2
2043,kamihamuroabu,Q2_1,4
2044,kamihamuroabu,Q2_2,5
2045,kamihamuroabu,Q2_3,4
2046,kamihamuroabu,Q3_1,4
2047,kamihamuroabu,Q3_2,5
2048,kamihamuroabu,Q3_3,4
2049,kamihamuroabu,Q4_1,5
2050,kamihamuroabu,Q4_2,3
2051,kamihamuroabu,Q4_3,5
2052,kamihamuroabu,Q5_1,5
2053,kamihamuroabu,Q5_2,6
2054,kamihamuroabu,Q5_3,4
2055,kamihamuroabu,Q6_1,5
2056,kamihamuroabu,Q6_2,4
2057,kamihamuroabu,Q6_3,4
2058,kamihamuroabu,Q7_1,5
2059,kamihamuroabu,Q7_2,4
2060,kamihamuroabu,Q7_3,4
2061,kamihamuroabu,Q8_1,5
2062,kamihamuroabu,Q8_2,4
2063,kamihamuroabu,Q8_3,4
2064,kamihamuroabu,Q9_1,5
2065,kamihamuroabu,Q9_2,5
2066,kamihamuroabu,Q9_3,3
2067,kamihamuroabu,Q10_1,6
2068,kamihamuroabu,Q10_2,4
2069,kamihamuroabu,Q10_3,4
2070,kamihamuroabu,Q11_1,4
2071,kamihamuroabu,Q11_2,5
2072,kamihamuroabu,Q11_3,2
2073,kamihamuroabu,Q12_1,5
2074,kamihamuroabu,Q12_2,3
2075,kamihamuroabu,Q12_3,5
2076,kamihamuroabu,Q13_1,4
2077,kamihamuroabu,Q13_2,4
2078,kamihamuroabu,Q13_3,5
2079,kamihamuroabu,Q14_1,5
2080,kamihamuroabu,Q14_2,4
2081,kamihamuroabu,Q14_3,4
2082,kamihamuroabu,Q15_1,4
2083,kamihamuroabu,Q15_2,5
2084,kamihamuroabu,Q15_3,5
2085,kamihamuroabu,Q16_1,6
2086,kamihamuroabu,Q16_2,5
2087,kamihamuroabu,Q16_3,4
2088,kamihamuroabu,Q17_1,5
2089,kamihamuroabu,Q17_2,5
2090,kamihamuroabu,Q17_3,4
2091,kamihamuroabu,Q18_1,3
2092,kamihamuroabu,Q18_2,5
2093,kamihamuroabu,Q18_3,3
2094,kamihamuroabu,Q19_1,7
2095,kamihamuroabu,Q19_2,7
2096,kamihamuroabu,Q19_3,5
2097,kamihamuroabu,Q20_1,3
2098,kamihamuroabu,Q20_2,5
2099,kamihamuroabu,Q20_3,3
2100,kamihamuroabu,Q181_1,4
2101,kamihamuroabu,Q181_2,4
2102,kamihamuroabu,Q181_3,2
2103,kamihamuroabu,Q182_1,4
2104,kamihamuroabu,Q182_2,4
2105,kamihamuroabu,Q182_3,3
2106,kamihamuroabu,Q183_1,5
2107,kamihamuroabu,Q183_2,6
2108,kamihamuroabu,Q183_3,3
2109,kamihamuroabu,Q184_1,5
2110,kamihamuroabu,Q184_2,5
2111,kamihamuroabu,Q184_3,6
2112,kamihamuroabu,Q185_1,4
2113,kamihamuroabu,Q185_2,5
2114,kamihamuroabu,Q185_3,4
2115,kamihamuroabu,Q186_1,6
2116,kamihamuroabu,Q186_2,6
2117,kamihamuroabu,Q186_3,5
2118,kamihamuroabu,Q187_1,5
2119,kamihamuroabu,Q187_2,4
2120,kamihamuroabu,Q187_3,2
2121,kamihamuroabu,Q188_1,5
2122,kamihamuroabu,Q188_2,4
2123,kamihamuroabu,Q188_3,5
2124,kamihamuroabu,Q189_1,6
2125,kamihamuroabu,Q189_2,6
2126,kamihamuroabu,Q189_3,4
2127,kamihamuroabu,Q190_1,5
2128,kamihamuroabu,Q190_2,4
2129,kamihamuroabu,Q190_3,6
2130,kamihamuroabu,Q191_1,6
2131,kamihamuroabu,Q191_2,4
2132,kamihamuroabu,Q191_3,4
2133,kamihamuroabu,Q192_1,6
2134,kamihamuroabu,Q192_2,4
2135,kamihamuroabu,Q192_3,5
2136,kamihamuroabu,Q193_1,4
2137,kamihamuroabu,Q193_2,2
2138,kamihamuroabu,Q193_3,4
2139,kamihamuroabu,Q194_1,5
2140,kamihamuroabu,Q194_2,4
2141,kamihamuroabu,Q194_3,5
2142,kamihamuroabu,Q195_1,4
2143,kamihamuroabu,Q195_2,2
2144,kamihamuroabu,Q195_3,4
2145,kamihamuroabu,Q196_1,4
2146,kamihamuroabu,Q196_2,4
2147,kamihamuroabu,Q196_3,6
2148,kamihamuroabu,Q197_1,4
2149,kamihamuroabu,Q197_2,4
2150,kamihamuroabu,Q197_3,3
2151,kamihamuroabu,Q198_1,5
2152,kamihamuroabu,Q198_2,6
2153,kamihamuroabu,Q198_3,4
2154,kamihamuroabu,Q199_1,3
2155,kamihamuroabu,Q199_2,4
2156,kamihamuroabu,Q199_3,5
2157,kamihamuroabu,Q200_1,4
2158,kamihamuroabu,Q200_2,4
2159,kamihamuroabu,Q200_3,6
2160,109960,Q1_1,6
2161,109960,Q1_2,6
2162,109960,Q1_3,5
2163,109960,Q2_1,5
2164,109960,Q2_2,5
2165,109960,Q2_3,4
2166,109960,Q3_1,6
2167,109960,Q3_2,6
2168,109960,Q3_3,5
2169,109960,Q4_1,6
2170,109960,Q4_2,4
2171,109960,Q4_3,5
2172,109960,Q5_1,7
2173,109960,Q5_2,6
2174,109960,Q5_3,5
2175,109960,Q6_1,6
2176,109960,Q6_2,6
2177,109960,Q6_3,4
2178,109960,Q7_1,5
2179,109960,Q7_2,5
2180,109960,Q7_3,4
2181,109960,Q8_1,6
2182,109960,Q8_2,6
2183,109960,Q8_3,5
2184,109960,Q9_1,5
2185,109960,Q9_2,6
2186,109960,Q9_3,4
2187,109960,Q10_1,7
2188,109960,Q10_2,6
2189,109960,Q10_3,5
2190,109960,Q11_1,7
2191,109960,Q11_2,6
2192,109960,Q11_3,4
2193,109960,Q12_1,6
2194,109960,Q12_2,5
2195,109960,Q12_3,4
2196,109960,Q13_1,6
2197,109960,Q13_2,6
2198,109960,Q13_3,5
2199,109960,Q14_1,6
2200,109960,Q14_2,6
2201,109960,Q14_3,4
2202,109960,Q15_1,6
2203,109960,Q15_2,6
2204,109960,Q15_3,5
2205,109960,Q16_1,6
2206,109960,Q16_2,6
2207,109960,Q16_3,4
2208,109960,Q17_1,4
2209,109960,Q17_2,5
2210,109960,Q17_3,4
2211,109960,Q18_1,6
2212,109960,Q18_2,6
2213,109960,Q18_3,4
2214,109960,Q19_1,6
2215,109960,Q19_2,6
2216,109960,Q19_3,4
2217,109960,Q20_1,4
2218,109960,Q20_2,5
2219,109960,Q20_3,4
2220,109960,Q181_1,7
2221,109960,Q181_2,6
2222,109960,Q181_3,4
2223,109960,Q182_1,6
2224,109960,Q182_2,6
2225,109960,Q182_3,4
2226,109960,Q183_1,7
2227,109960,Q183_2,6
2228,109960,Q183_3,5
2229,109960,Q184_1,6
2230,109960,Q184_2,5
2231,109960,Q184_3,5
2232,109960,Q185_1,6
2233,109960,Q185_2,6
2234,109960,Q185_3,5
2235,109960,Q186_1,5
2236,109960,Q186_2,6
2237,109960,Q186_3,5
2238,109960,Q187_1,6
2239,109960,Q187_2,5
2240,109960,Q187_3,4
2241,109960,Q188_1,6
2242,109960,Q188_2,6
2243,109960,Q188_3,5
2244,109960,Q189_1,6
2245,109960,Q189_2,6
2246,109960,Q189_3,5
2247,109960,Q190_1,5
2248,109960,Q190_2,5
2249,109960,Q190_3,4
2250,109960,Q191_1,6
2251,109960,Q191_2,6
2252,109960,Q191_3,4
2253,109960,Q192_1,6
2254,109960,Q192_2,5
2255,109960,Q192_3,5
2256,109960,Q193_1,5
2257,109960,Q193_2,5
2258,109960,Q193_3,4
2259,109960,Q194_1,6
2260,109960,Q194_2,5
2261,109960,Q194_3,4
2262,109960,Q195_1,6
2263,109960,Q195_2,6
2264,109960,Q195_3,4
2265,109960,Q196_1,5
2266,109960,Q196_2,5
2267,109960,Q196_3,6
2268,109960,Q197_1,6
2269,109960,Q197_2,6
2270,109960,Q197_3,5
2271,109960,Q198_1,5
2272,109960,Q198_2,4
2273,109960,Q198_3,4
2274,109960,Q199_1,6
2275,109960,Q199_2,5
2276,109960,Q199_3,4
2277,109960,Q200_1,7
2278,109960,Q200_2,6
2279,109960,Q200_3,5
2280,mikalemon,Q1_1,5
2281,mikalemon,Q1_2,7
2282,mikalemon,Q1_3,4
2283,mikalemon,Q2_1,6
2284,mikalemon,Q2_2,5
2285,mikalemon,Q2_3,4
2286,mikalemon,Q3_1,5
2287,mikalemon,Q3_2,5
2288,mikalemon,Q3_3,5
2289,mikalemon,Q4_1,5
2290,mikalemon,Q4_2,3
2291,mikalemon,Q4_3,7
2292,mikalemon,Q5_1,6
2293,mikalemon,Q5_2,5
2294,mikalemon,Q5_3,5
2295,mikalemon,Q6_1,5
2296,mikalemon,Q6_2,6
2297,mikalemon,Q6_3,4
2298,mikalemon,Q7_1,6
2299,mikalemon,Q7_2,5
2300,mikalemon,Q7_3,5
2301,mikalemon,Q8_1,5
2302,mikalemon,Q8_2,6
2303,mikalemon,Q8_3,4
2304,mikalemon,Q9_1,5
2305,mikalemon,Q9_2,7
2306,mikalemon,Q9_3,4
2307,mikalemon,Q10_1,7
2308,mikalemon,Q10_2,5
2309,mikalemon,Q10_3,5
2310,mikalemon,Q11_1,6
2311,mikalemon,Q11_2,6
2312,mikalemon,Q11_3,5
2313,mikalemon,Q12_1,6
2314,mikalemon,Q12_2,5
2315,mikalemon,Q12_3,5
2316,mikalemon,Q13_1,6
2317,mikalemon,Q13_2,6
2318,mikalemon,Q13_3,5
2319,mikalemon,Q14_1,5
2320,mikalemon,Q14_2,5
2321,mikalemon,Q14_3,5
2322,mikalemon,Q15_1,6
2323,mikalemon,Q15_2,5
2324,mikalemon,Q15_3,5
2325,mikalemon,Q16_1,5
2326,mikalemon,Q16_2,6
2327,mikalemon,Q16_3,5
2328,mikalemon,Q17_1,7
2329,mikalemon,Q17_2,7
2330,mikalemon,Q17_3,4
2331,mikalemon,Q18_1,4
2332,mikalemon,Q18_2,6
2333,mikalemon,Q18_3,4
2334,mikalemon,Q19_1,6
2335,mikalemon,Q19_2,7
2336,mikalemon,Q19_3,5
2337,mikalemon,Q20_1,3
2338,mikalemon,Q20_2,6
2339,mikalemon,Q20_3,4
2340,mikalemon,Q181_1,6
2341,mikalemon,Q181_2,7
2342,mikalemon,Q181_3,4
2343,mikalemon,Q182_1,5
2344,mikalemon,Q182_2,5
2345,mikalemon,Q182_3,4
2346,mikalemon,Q183_1,7
2347,mikalemon,Q183_2,6
2348,mikalemon,Q183_3,5
2349,mikalemon,Q184_1,6
2350,mikalemon,Q184_2,5
2351,mikalemon,Q184_3,5
2352,mikalemon,Q185_1,6
2353,mikalemon,Q185_2,5
2354,mikalemon,Q185_3,5
2355,mikalemon,Q186_1,1
2356,mikalemon,Q186_2,4
2357,mikalemon,Q186_3,4
2358,mikalemon,Q187_1,4
2359,mikalemon,Q187_2,4
2360,mikalemon,Q187_3,4
2361,mikalemon,Q188_1,5
2362,mikalemon,Q188_2,5
2363,mikalemon,Q188_3,6
2364,mikalemon,Q189_1,2
2365,mikalemon,Q189_2,5
2366,mikalemon,Q189_3,4
2367,mikalemon,Q190_1,4
2368,mikalemon,Q190_2,5
2369,mikalemon,Q190_3,5
2370,mikalemon,Q191_1,5
2371,mikalemon,Q191_2,5
2372,mikalemon,Q191_3,5
2373,mikalemon,Q192_1,4
2374,mikalemon,Q192_2,3
2375,mikalemon,Q192_3,4
2376,mikalemon,Q193_1,4
2377,mikalemon,Q193_2,5
2378,mikalemon,Q193_3,4
2379,mikalemon,Q194_1,5
2380,mikalemon,Q194_2,3
2381,mikalemon,Q194_3,4
2382,mikalemon,Q195_1,6
2383,mikalemon,Q195_2,7
2384,mikalemon,Q195_3,4
2385,mikalemon,Q196_1,2
2386,mikalemon,Q196_2,4
2387,mikalemon,Q196_3,4
2388,mikalemon,Q197_1,5
2389,mikalemon,Q197_2,5
2390,mikalemon,Q197_3,4
2391,mikalemon,Q198_1,2
2392,mikalemon,Q198_2,4
2393,mikalemon,Q198_3,4
2394,mikalemon,Q199_1,3
2395,mikalemon,Q199_2,3
2396,mikalemon,Q199_3,4
2397,mikalemon,Q200_1,5
2398,mikalemon,Q200_2,6
2399,mikalemon,Q200_3,4
2400,sr15,Q1_1,6
2401,sr15,Q1_2,7
2402,sr15,Q1_3,2
2403,sr15,Q2_1,5
2404,sr15,Q2_2,5
2405,sr15,Q2_3,4
2406,sr15,Q3_1,3
2407,sr15,Q3_2,6
2408,sr15,Q3_3,4
2409,sr15,Q4_1,7
2410,sr15,Q4_2,3
2411,sr15,Q4_3,5
2412,sr15,Q5_1,3
2413,sr15,Q5_2,6
2414,sr15,Q5_3,2
2415,sr15,Q6_1,5
2416,sr15,Q6_2,7
2417,sr15,Q6_3,4
2418,sr15,Q7_1,3
2419,sr15,Q7_2,5
2420,sr15,Q7_3,4
2421,sr15,Q8_1,5
2422,sr15,Q8_2,7
2423,sr15,Q8_3,4
2424,sr15,Q9_1,3
2425,sr15,Q9_2,6
2426,sr15,Q9_3,4
2427,sr15,Q10_1,6
2428,sr15,Q10_2,6
2429,sr15,Q10_3,3
2430,sr15,Q11_1,5
2431,sr15,Q11_2,7
2432,sr15,Q11_3,5
2433,sr15,Q12_1,6
2434,sr15,Q12_2,4
2435,sr15,Q12_3,4
2436,sr15,Q13_1,7
2437,sr15,Q13_2,5
2438,sr15,Q13_3,5
2439,sr15,Q14_1,7
2440,sr15,Q14_2,5
2441,sr15,Q14_3,5
2442,sr15,Q15_1,6
2443,sr15,Q15_2,5
2444,sr15,Q15_3,5
2445,sr15,Q16_1,7
2446,sr15,Q16_2,6
2447,sr15,Q16_3,5
2448,sr15,Q17_1,6
2449,sr15,Q17_2,7
2450,sr15,Q17_3,4
2451,sr15,Q18_1,6
2452,sr15,Q18_2,7
2453,sr15,Q18_3,4
2454,sr15,Q19_1,7
2455,sr15,Q19_2,7
2456,sr15,Q19_3,4
2457,sr15,Q20_1,4
2458,sr15,Q20_2,7
2459,sr15,Q20_3,3
2460,sr15,Q181_1,6
2461,sr15,Q181_2,7
2462,sr15,Q181_3,4
2463,sr15,Q182_1,6
2464,sr15,Q182_2,7
2465,sr15,Q182_3,4
2466,sr15,Q183_1,6
2467,sr15,Q183_2,7
2468,sr15,Q183_3,4
2469,sr15,Q184_1,7
2470,sr15,Q184_2,5
2471,sr15,Q184_3,5
2472,sr15,Q185_1,6
2473,sr15,Q185_2,6
2474,sr15,Q185_3,3
2475,sr15,Q186_1,5
2476,sr15,Q186_2,6
2477,sr15,Q186_3,4
2478,sr15,Q187_1,7
2479,sr15,Q187_2,6
2480,sr15,Q187_3,4
2481,sr15,Q188_1,6
2482,sr15,Q188_2,6
2483,sr15,Q188_3,5
2484,sr15,Q189_1,6
2485,sr15,Q189_2,6
2486,sr15,Q189_3,3
2487,sr15,Q190_1,6
2488,sr15,Q190_2,5
2489,sr15,Q190_3,6
2490,sr15,Q191_1,7
2491,sr15,Q191_2,7
2492,sr15,Q191_3,2
2493,sr15,Q192_1,6
2494,sr15,Q192_2,7
2495,sr15,Q192_3,2
2496,sr15,Q193_1,6
2497,sr15,Q193_2,5
2498,sr15,Q193_3,2
2499,sr15,Q194_1,3
2500,sr15,Q194_2,6
2501,sr15,Q194_3,2
2502,sr15,Q195_1,6
2503,sr15,Q195_2,7
2504,sr15,Q195_3,1
2505,sr15,Q196_1,4
2506,sr15,Q196_2,5
2507,sr15,Q196_3,5
2508,sr15,Q197_1,5
2509,sr15,Q197_2,7
2510,sr15,Q197_3,3
2511,sr15,Q198_1,3
2512,sr15,Q198_2,6
2513,sr15,Q198_3,4
2514,sr15,Q199_1,4
2515,sr15,Q199_2,3
2516,sr15,Q199_3,5
2517,sr15,Q200_1,6
2518,sr15,Q200_2,6
2519,sr15,Q200_3,5
2520,摩天楼さ�,Q1_1,5
2521,摩天楼さ�,Q1_2,7
2522,摩天楼さ�,Q1_3,2
2523,摩天楼さ�,Q2_1,5
2524,摩天楼さ�,Q2_2,4
2525,摩天楼さ�,Q2_3,4
2526,摩天楼さ�,Q3_1,4
2527,摩天楼さ�,Q3_2,5
2528,摩天楼さ�,Q3_3,4
2529,摩天楼さ�,Q4_1,5
2530,摩天楼さ�,Q4_2,3
2531,摩天楼さ�,Q4_3,5
2532,摩天楼さ�,Q5_1,5
2533,摩天楼さ�,Q5_2,6
2534,摩天楼さ�,Q5_3,4
2535,摩天楼さ�,Q6_1,4
2536,摩天楼さ�,Q6_2,6
2537,摩天楼さ�,Q6_3,4
2538,摩天楼さ�,Q7_1,3
2539,摩天楼さ�,Q7_2,5
2540,摩天楼さ�,Q7_3,5
2541,摩天楼さ�,Q8_1,4
2542,摩天楼さ�,Q8_2,5
2543,摩天楼さ�,Q8_3,3
2544,摩天楼さ�,Q9_1,5
2545,摩天楼さ�,Q9_2,7
2546,摩天楼さ�,Q9_3,2
2547,摩天楼さ�,Q10_1,6
2548,摩天楼さ�,Q10_2,4
2549,摩天楼さ�,Q10_3,2
2550,摩天楼さ�,Q11_1,5
2551,摩天楼さ�,Q11_2,7
2552,摩天楼さ�,Q11_3,4
2553,摩天楼さ�,Q12_1,6
2554,摩天楼さ�,Q12_2,6
2555,摩天楼さ�,Q12_3,5
2556,摩天楼さ�,Q13_1,5
2557,摩天楼さ�,Q13_2,6
2558,摩天楼さ�,Q13_3,5
2559,摩天楼さ�,Q14_1,5
2560,摩天楼さ�,Q14_2,6
2561,摩天楼さ�,Q14_3,4
2562,摩天楼さ�,Q15_1,5
2563,摩天楼さ�,Q15_2,6
2564,摩天楼さ�,Q15_3,3
2565,摩天楼さ�,Q16_1,5
2566,摩天楼さ�,Q16_2,7
2567,摩天楼さ�,Q16_3,3
2568,摩天楼さ�,Q17_1,5
2569,摩天楼さ�,Q17_2,6
2570,摩天楼さ�,Q17_3,2
2571,摩天楼さ�,Q18_1,3
2572,摩天楼さ�,Q18_2,6
2573,摩天楼さ�,Q18_3,3
2574,摩天楼さ�,Q19_1,5
2575,摩天楼さ�,Q19_2,6
2576,摩天楼さ�,Q19_3,4
2577,摩天楼さ�,Q20_1,3
2578,摩天楼さ�,Q20_2,5
2579,摩天楼さ�,Q20_3,2
2580,摩天楼さ�,Q181_1,6
2581,摩天楼さ�,Q181_2,7
2582,摩天楼さ�,Q181_3,3
2583,摩天楼さ�,Q182_1,5
2584,摩天楼さ�,Q182_2,6
2585,摩天楼さ�,Q182_3,4
2586,摩天楼さ�,Q183_1,5
2587,摩天楼さ�,Q183_2,6
2588,摩天楼さ�,Q183_3,2
2589,摩天楼さ�,Q184_1,6
2590,摩天楼さ�,Q184_2,5
