,Name,Question,Scores
1752,itu1,Q185_1,5
1753,itu1,Q185_2,5
1754,itu1,Q185_3,4
1755,itu1,Q186_1,5
1756,itu1,Q186_2,5
1757,itu1,Q186_3,3
1758,itu1,Q187_1,4
1759,itu1,Q187_2,4
1760,itu1,Q187_3,3
1761,itu1,Q188_1,6
1762,itu1,Q188_2,4
1763,itu1,Q188_3,6
1764,itu1,Q189_1,3
1765,itu1,Q189_2,7
1766,itu1,Q189_3,2
1767,itu1,Q190_1,5
1768,itu1,Q190_2,3
1769,itu1,Q190_3,6
1770,itu1,Q191_1,5
1771,itu1,Q191_2,4
1772,itu1,Q191_3,3
1773,itu1,Q192_1,6
1774,itu1,Q192_2,4
1775,itu1,Q192_3,4
1776,itu1,Q193_1,3
1777,itu1,Q193_2,4
1778,itu1,Q193_3,4
1779,itu1,Q194_1,3
1780,itu1,Q194_2,4
1781,itu1,Q194_3,3
1782,itu1,Q195_1,2
1783,itu1,Q195_2,5
1784,itu1,Q195_3,2
1785,itu1,Q196_1,3
1786,itu1,Q196_2,5
1787,itu1,Q196_3,3
1788,itu1,Q197_1,5
1789,itu1,Q197_2,5
1790,itu1,Q197_3,3
1791,itu1,Q198_1,3
1792,itu1,Q198_2,5
1793,itu1,Q198_3,3
1794,itu1,Q199_1,4
1795,itu1,Q199_2,3
1796,itu1,Q199_3,6
1797,itu1,Q200_1,6
1798,itu1,Q200_2,4
1799,itu1,Q200_3,4
1800,mirin036,Q1_1,5
1801,mirin036,Q1_2,7
1802,mirin036,Q1_3,2
1803,mirin036,Q2_1,5
1804,mirin036,Q2_2,6
1805,mirin036,Q2_3,3
1806,mirin036,Q3_1,5
1807,mirin036,Q3_2,6
1808,mirin036,Q3_3,4
1809,mirin036,Q4_1,6
1810,mirin036,Q4_2,3
1811,mirin036,Q4_3,5
1812,mirin036,Q5_1,3
1813,mirin036,Q5_2,6
1814,mirin036,Q5_3,3
1815,mirin036,Q6_1,5
1816,mirin036,Q6_2,6
1817,mirin036,Q6_3,4
1818,mirin036,Q7_1,6
1819,mirin036,Q7_2,6
1820,mirin036,Q7_3,4
1821,mirin036,Q8_1,5
1822,mirin036,Q8_2,6
1823,mirin036,Q8_3,4
1824,mirin036,Q9_1,6
1825,mirin036,Q9_2,7
1826,mirin036,Q9_3,4
1827,mirin036,Q10_1,6
1828,mirin036,Q10_2,6
1829,mirin036,Q10_3,4
1830,mirin036,Q11_1,7
1831,mirin036,Q11_2,7
1832,mirin036,Q11_3,4
1833,mirin036,Q12_1,5
1834,mirin036,Q12_2,6
1835,mirin036,Q12_3,4
1836,mirin036,Q13_1,7
1837,mirin036,Q13_2,7
1838,mirin036,Q13_3,3
1839,mirin036,Q14_1,6
1840,mirin036,Q14_2,7
1841,mirin036,Q14_3,4
1842,mirin036,Q15_1,5
1843,mirin036,Q15_2,6
1844,mirin036,Q15_3,4
1845,mirin036,Q16_1,6
1846,mirin036,Q16_2,6
1847,mirin036,Q16_3,4
1848,mirin036,Q17_1,4
1849,mirin036,Q17_2,5
1850,mirin036,Q17_3,2
1851,mirin036,Q18_1,5
1852,mirin036,Q18_2,6
1853,mirin036,Q18_3,3
1854,mirin036,Q19_1,6
1855,mirin036,Q19_2,6
1856,mirin036,Q19_3,4
1857,mirin036,Q20_1,5
1858,mirin036,Q20_2,6
1859,mirin036,Q20_3,4
1860,mirin036,Q181_1,5
1861,mirin036,Q181_2,7
1862,mirin036,Q181_3,2
1863,mirin036,Q182_1,5
1864,mirin036,Q182_2,5
1865,mirin036,Q182_3,4
1866,mirin036,Q183_1,7
1867,mirin036,Q183_2,7
1868,mirin036,Q183_3,2
1869,mirin036,Q184_1,6
1870,mirin036,Q184_2,6
1871,mirin036,Q184_3,4
1872,mirin036,Q185_1,6
1873,mirin036,Q185_2,3
1874,mirin036,Q185_3,4
1875,mirin036,Q186_1,5
1876,mirin036,Q186_2,2
1877,mirin036,Q186_3,4
1878,mirin036,Q187_1,5
1879,mirin036,Q187_2,5
1880,mirin036,Q187_3,5
1881,mirin036,Q188_1,7
1882,mirin036,Q188_2,7
1883,mirin036,Q188_3,4
1884,mirin036,Q189_1,3
1885,mirin036,Q189_2,4
1886,mirin036,Q189_3,4
1887,mirin036,Q190_1,5
1888,mirin036,Q190_2,3
1889,mirin036,Q190_3,3
1890,mirin036,Q191_1,5
1891,mirin036,Q191_2,6
1892,mirin036,Q191_3,3
1893,mirin036,Q192_1,5
1894,mirin036,Q192_2,4
1895,mirin036,Q192_3,4
1896,mirin036,Q193_1,4
1897,mirin036,Q193_2,2
1898,mirin036,Q193_3,3
1899,mirin036,Q194_1,4
1900,mirin036,Q194_2,4
1901,mirin036,Q194_3,4
1902,mirin036,Q195_1,7
1903,mirin036,Q195_2,7
1904,mirin036,Q195_3,3
1905,mirin036,Q196_1,4
1906,mirin036,Q196_2,5
1907,mirin036,Q196_3,3
1908,mirin036,Q197_1,4
1909,mirin036,Q197_2,5
1910,mirin036,Q197_3,4
1911,mirin036,Q198_1,2
1912,mirin036,Q198_2,2
1913,mirin036,Q198_3,2
1914,mirin036,Q199_1,4
1915,mirin036,Q199_2,4
1916,mirin036,Q199_3,4
1917,mirin036,Q200_1,7
1918,mirin036,Q200_2,7
1919,mirin036,Q200_3,4
1920,perimakko37,Q1_1,5
1921,perimakko37,Q1_2,7
1922,perimakko37,Q1_3,2
1923,perimakko37,Q2_1,7
1924,perimakko37,Q2_2,6
1925,perimakko37,Q2_3,6
1926,perimakko37,Q3_1,4
1927,perimakko37,Q3_2,6
1928,perimakko37,Q3_3,2
1929,perimakko37,Q4_1,4
1930,perimakko37,Q4_2,2
1931,perimakko37,Q4_3,5
1932,perimakko37,Q5_1,4
1933,perimakko37,Q5_2,5
1934,perimakko37,Q5_3,2
1935,perimakko37,Q6_1,4
1936,perimakko37,Q6_2,6
1937,perimakko37,Q6_3,4
1938,perimakko37,Q7_1,3
1939,perimakko37,Q7_2,5
1940,perimakko37,Q7_3,2
1941,perimakko37,Q8_1,4
1942,perimakko37,Q8_2,5
1943,perimakko37,Q8_3,3
1944,perimakko37,Q9_1,5
1945,perimakko37,Q9_2,5
1946,perimakko37,Q9_3,4
1947,perimakko37,Q10_1,5
1948,perimakko37,Q10_2,4
1949,perimakko37,Q10_3,5
1950,perimakko37,Q11_1,5
1951,perimakko37,Q11_2,6
1952,perimakko37,Q11_3,3
1953,perimakko37,Q12_1,5
1954,perimakko37,Q12_2,4
1955,perimakko37,Q12_3,3
1956,perimakko37,Q13_1,5
1957,perimakko37,Q13_2,6
1958,perimakko37,Q13_3,2
1959,perimakko37,Q14_1,6
1960,perimakko37,Q14_2,4
1961,perimakko37,Q14_3,5
1962,perimakko37,Q15_1,3
1963,perimakko37,Q15_2,5
1964,perimakko37,Q15_3,4
1965,perimakko37,Q16_1,6
1966,perimakko37,Q16_2,6
1967,perimakko37,Q16_3,3
1968,perimakko37,Q17_1,3
1969,perimakko37,Q17_2,5
1970,perimakko37,Q17_3,3
1971,perimakko37,Q18_1,5
1972,perimakko37,Q18_2,5
1973,perimakko37,Q18_3,3
1974,perimakko37,Q19_1,5
1975,perimakko37,Q19_2,6
1976,perimakko37,Q19_3,2
1977,perimakko37,Q20_1,3
1978,perimakko37,Q20_2,5
1979,perimakko37,Q20_3,2
1980,perimakko37,Q181_1,4
1981,perimakko37,Q181_2,7
1982,perimakko37,Q181_3,2
1983,perimakko37,Q182_1,5
1984,perimakko37,Q182_2,6
1985,perimakko37,Q182_3,3
1986,perimakko37,Q183_1,5
1987,perimakko37,Q183_2,6
1988,perimakko37,Q183_3,2
1989,perimakko37,Q184_1,5
1990,perimakko37,Q184_2,3
1991,perimakko37,Q184_3,3
1992,perimakko37,Q185_1,5
1993,perimakko37,Q185_2,5
1994,perimakko37,Q185_3,3
1995,perimakko37,Q186_1,2
1996,perimakko37,Q186_2,4
1997,perimakko37,Q186_3,4
1998,perimakko37,Q187_1,4
1999,perimakko37,Q187_2,3
2000,perimakko37,Q187_3,5
2001,perimakko37,Q188_1,5
2002,perimakko37,Q188_2,6
2003,perimakko37,Q188_3,3
2004,perimakko37,Q189_1,3
2005,perimakko37,Q189_2,6
2006,perimakko37,Q189_3,3
2007,perimakko37,Q190_1,4
2008,perimakko37,Q190_2,2
2009,perimakko37,Q190_3,5
2010,perimakko37,Q191_1,6
2011,perimakko37,Q191_2,5
2012,perimakko37,Q191_3,3
2013,perimakko37,Q192_1,5
2014,perimakko37,Q192_2,4
2015,perimakko37,Q192_3,3
2016,perimakko37,Q193_1,2
2017,perimakko37,Q193_2,5
2018,perimakko37,Q193_3,2
2019,perimakko37,Q194_1,3
2020,perimakko37,Q194_2,2
2021,perimakko37,Q194_3,3
2022,perimakko37,Q195_1,5
2023,perimakko37,Q195_2,7
2024,perimakko37,Q195_3,2
2025,perimakko37,Q196_1,3
2026,perimakko37,Q196_2,6
2027,perimakko37,Q196_3,4
2028,perimakko37,Q197_1,6
2029,perimakko37,Q197_2,7
2030,perimakko37,Q197_3,2
2031,perimakko37,Q198_1,1
2032,perimakko37,Q198_2,5
2033,perimakko37,Q198_3,1
2034,perimakko37,Q199_1,3
2035,perimakko37,Q199_2,4
2036,perimakko37,Q199_3,4
2037,perimakko37,Q200_1,5
2038,perimakko37,Q200_2,3
2039,perimakko37,Q200_3,3
2040,ranbt2943,Q1_1,5
2041,ranbt2943,Q1_2,6
2042,ranbt2943,Q1_3,3
2043,ranbt2943,Q2_1,5
2044,ranbt2943,Q2_2,5
2045,ranbt2943,Q2_3,3
2046,ranbt2943,Q3_1,4
2047,ranbt2943,Q3_2,5
2048,ranbt2943,Q3_3,3
2049,ranbt2943,Q4_1,5
2050,ranbt2943,Q4_2,6
2051,ranbt2943,Q4_3,7
2052,ranbt2943,Q5_1,6
2053,ranbt2943,Q5_2,6
2054,ranbt2943,Q5_3,4
2055,ranbt2943,Q6_1,5
2056,ranbt2943,Q6_2,6
2057,ranbt2943,Q6_3,3
2058,ranbt2943,Q7_1,4
2059,ranbt2943,Q7_2,5
2060,ranbt2943,Q7_3,3
2061,ranbt2943,Q8_1,5
2062,ranbt2943,Q8_2,6
2063,ranbt2943,Q8_3,3
2064,ranbt2943,Q9_1,5
2065,ranbt2943,Q9_2,7
2066,ranbt2943,Q9_3,4
2067,ranbt2943,Q10_1,6
2068,ranbt2943,Q10_2,6
2069,ranbt2943,Q10_3,5
2070,ranbt2943,Q11_1,6
2071,ranbt2943,Q11_2,7
2072,ranbt2943,Q11_3,3
2073,ranbt2943,Q12_1,5
2074,ranbt2943,Q12_2,5
2075,ranbt2943,Q12_3,4
2076,ranbt2943,Q13_1,5
2077,ranbt2943,Q13_2,6
2078,ranbt2943,Q13_3,5
2079,ranbt2943,Q14_1,5
2080,ranbt2943,Q14_2,6
2081,ranbt2943,Q14_3,5
2082,ranbt2943,Q15_1,4
2083,ranbt2943,Q15_2,5
2084,ranbt2943,Q15_3,4
2085,ranbt2943,Q16_1,6
2086,ranbt2943,Q16_2,6
2087,ranbt2943,Q16_3,3
2088,ranbt2943,Q17_1,6
2089,ranbt2943,Q17_2,6
2090,ranbt2943,Q17_3,3
2091,ranbt2943,Q18_1,5
2092,ranbt2943,Q18_2,7
2093,ranbt2943,Q18_3,3
2094,ranbt2943,Q19_1,6
2095,ranbt2943,Q19_2,7
2096,ranbt2943,Q19_3,4
2097,ranbt2943,Q20_1,5
2098,ranbt2943,Q20_2,6
2099,ranbt2943,Q20_3,3
2100,ranbt2943,Q181_1,6
2101,ranbt2943,Q181_2,7
2102,ranbt2943,Q181_3,3
2103,ranbt2943,Q182_1,5
2104,ranbt2943,Q182_2,5
2105,ranbt2943,Q182_3,4
2106,ranbt2943,Q183_1,6
2107,ranbt2943,Q183_2,7
2108,ranbt2943,Q183_3,3
2109,ranbt2943,Q184_1,5
2110,ranbt2943,Q184_2,6
2111,ranbt2943,Q184_3,5
2112,ranbt2943,Q185_1,6
2113,ranbt2943,Q185_2,2
2114,ranbt2943,Q185_3,2
2115,ranbt2943,Q186_1,3
2116,ranbt2943,Q186_2,6
2117,ranbt2943,Q186_3,6
2118,ranbt2943,Q187_1,4
2119,ranbt2943,Q187_2,4
2120,ranbt2943,Q187_3,4
2121,ranbt2943,Q188_1,5
2122,ranbt2943,Q188_2,5
2123,ranbt2943,Q188_3,4
2124,ranbt2943,Q189_1,3
2125,ranbt2943,Q189_2,4
2126,ranbt2943,Q189_3,4
2127,ranbt2943,Q190_1,4
2128,ranbt2943,Q190_2,3
2129,ranbt2943,Q190_3,3
2130,ranbt2943,Q191_1,7
2131,ranbt2943,Q191_2,6
2132,ranbt2943,Q191_3,3
2133,ranbt2943,Q192_1,6
2134,ranbt2943,Q192_2,4
2135,ranbt2943,Q192_3,3
2136,ranbt2943,Q193_1,3
2137,ranbt2943,Q193_2,2
2138,ranbt2943,Q193_3,2
2139,ranbt2943,Q194_1,5
2140,ranbt2943,Q194_2,4
2141,ranbt2943,Q194_3,4
2142,ranbt2943,Q195_1,6
2143,ranbt2943,Q195_2,5
2144,ranbt2943,Q195_3,2
2145,ranbt2943,Q196_1,4
2146,ranbt2943,Q196_2,4
2147,ranbt2943,Q196_3,3
2148,ranbt2943,Q197_1,5
2149,ranbt2943,Q197_2,5
2150,ranbt2943,Q197_3,3
2151,ranbt2943,Q198_1,2
2152,ranbt2943,Q198_2,3
2153,ranbt2943,Q198_3,3
2154,ranbt2943,Q199_1,3
2155,ranbt2943,Q199_2,4
2156,ranbt2943,Q199_3,6
2157,ranbt2943,Q200_1,5
2158,ranbt2943,Q200_2,6
2159,ranbt2943,Q200_3,4
2160,adagietto,Q1_1,6
2161,adagietto,Q1_2,6
2162,adagietto,Q1_3,3
2163,adagietto,Q2_1,5
2164,adagietto,Q2_2,5
2165,adagietto,Q2_3,4
2166,adagietto,Q3_1,6
2167,adagietto,Q3_2,5
2168,adagietto,Q3_3,4
2169,adagietto,Q4_1,6
2170,adagietto,Q4_2,5
2171,adagietto,Q4_3,5
2172,adagietto,Q5_1,6
2173,adagietto,Q5_2,5
2174,adagietto,Q5_3,4
2175,adagietto,Q6_1,6
2176,adagietto,Q6_2,6
2177,adagietto,Q6_3,4
2178,adagietto,Q7_1,5
2179,adagietto,Q7_2,5
2180,adagietto,Q7_3,4
2181,adagietto,Q8_1,6
2182,adagietto,Q8_2,6
2183,adagietto,Q8_3,3
2184,adagietto,Q9_1,6
2185,adagietto,Q9_2,5
2186,adagietto,Q9_3,3
2187,adagietto,Q10_1,6
2188,adagietto,Q10_2,6
2189,adagietto,Q10_3,4
2190,adagietto,Q11_1,6
2191,adagietto,Q11_2,5
2192,adagietto,Q11_3,2
2193,adagietto,Q12_1,6
2194,adagietto,Q12_2,5
2195,adagietto,Q12_3,4
2196,adagietto,Q13_1,7
2197,adagietto,Q13_2,5
2198,adagietto,Q13_3,4
2199,adagietto,Q14_1,6
2200,adagietto,Q14_2,6
2201,adagietto,Q14_3,3
2202,adagietto,Q15_1,6
2203,adagietto,Q15_2,6
2204,adagietto,Q15_3,4
2205,adagietto,Q16_1,6
2206,adagietto,Q16_2,6
2207,adagietto,Q16_3,4
2208,adagietto,Q17_1,4
2209,adagietto,Q17_2,4
2210,adagietto,Q17_3,3
2211,adagietto,Q18_1,6
2212,adagietto,Q18_2,5
2213,adagietto,Q18_3,4
2214,adagietto,Q19_1,6
2215,adagietto,Q19_2,6
2216,adagietto,Q19_3,4
2217,adagietto,Q20_1,6
2218,adagietto,Q20_2,6
2219,adagietto,Q20_3,4
2220,adagietto,Q181_1,5
2221,adagietto,Q181_2,5
2222,adagietto,Q181_3,3
2223,adagietto,Q182_1,5
2224,adagietto,Q182_2,5
2225,adagietto,Q182_3,4
2226,adagietto,Q183_1,6
2227,adagietto,Q183_2,6
2228,adagietto,Q183_3,4
2229,adagietto,Q184_1,6
2230,adagietto,Q184_2,6
2231,adagietto,Q184_3,5
2232,adagietto,Q185_1,6
2233,adagietto,Q185_2,6
2234,adagietto,Q185_3,4
2235,adagietto,Q186_1,3
2236,adagietto,Q186_2,5
2237,adagietto,Q186_3,4
2238,adagietto,Q187_1,4
2239,adagietto,Q187_2,4
2240,adagietto,Q187_3,4
2241,adagietto,Q188_1,6
2242,adagietto,Q188_2,6
2243,adagietto,Q188_3,4
2244,adagietto,Q189_1,5
2245,adagietto,Q189_2,5
2246,adagietto,Q189_3,4
2247,adagietto,Q190_1,5
2248,adagietto,Q190_2,5
2249,adagietto,Q190_3,4
2250,adagietto,Q191_1,6
2251,adagietto,Q191_2,6
2252,adagietto,Q191_3,4
2253,adagietto,Q192_1,6
2254,adagietto,Q192_2,5
2255,adagietto,Q192_3,4
2256,adagietto,Q193_1,4
2257,adagietto,Q193_2,5
2258,adagietto,Q193_3,4
2259,adagietto,Q194_1,5
2260,adagietto,Q194_2,4
2261,adagietto,Q194_3,4
2262,adagietto,Q195_1,7
2263,adagietto,Q195_2,6
2264,adagietto,Q195_3,4
2265,adagietto,Q196_1,4
2266,adagietto,Q196_2,4
2267,adagietto,Q196_3,4
2268,adagietto,Q197_1,6
2269,adagietto,Q197_2,6
2270,adagietto,Q197_3,4
2271,adagietto,Q198_1,2
2272,adagietto,Q198_2,4
2273,adagietto,Q198_3,3
2274,adagietto,Q199_1,6
2275,adagietto,Q199_2,5
2276,adagietto,Q199_3,5
2277,adagietto,Q200_1,6
2278,adagietto,Q200_2,5
2279,adagietto,Q200_3,5
2280,kamihamuroabu,Q1_1,6
2281,kamihamuroabu,Q1_2,5
2282,kamihamuroabu,Q1_3,2
2283,kamihamuroabu,Q2_1,4
2284,kamihamuroabu,Q2_2,5
2285,kamihamuroabu,Q2_3,4
2286,kamihamuroabu,Q3_1,4
2287,kamihamuroabu,Q3_2,5
2288,kamihamuroabu,Q3_3,4
2289,kamihamuroabu,Q4_1,5
2290,kamihamuroabu,Q4_2,3
2291,kamihamuroabu,Q4_3,5
2292,kamihamuroabu,Q5_1,5
2293,kamihamuroabu,Q5_2,6
2294,kamihamuroabu,Q5_3,4
2295,kamihamuroabu,Q6_1,5
2296,kamihamuroabu,Q6_2,4
2297,kamihamuroabu,Q6_3,4
2298,kamihamuroabu,Q7_1,5
2299,kamihamuroabu,Q7_2,4
2300,kamihamuroabu,Q7_3,4
2301,kamihamuroabu,Q8_1,5
2302,kamihamuroabu,Q8_2,4
2303,kamihamuroabu,Q8_3,4
2304,kamihamuroabu,Q9_1,5
2305,kamihamuroabu,Q9_2,5
2306,kamihamuroabu,Q9_3,3
2307,kamihamuroabu,Q10_1,6
2308,kamihamuroabu,Q10_2,4
2309,kamihamuroabu,Q10_3,4
2310,kamihamuroabu,Q11_1,4
2311,kamihamuroabu,Q11_2,5
2312,kamihamuroabu,Q11_3,2
2313,kamihamuroabu,Q12_1,5
2314,kamihamuroabu,Q12_2,3
2315,kamihamuroabu,Q12_3,5
2316,kamihamuroabu,Q13_1,4
2317,kamihamuroabu,Q13_2,4
2318,kamihamuroabu,Q13_3,5
2319,kamihamuroabu,Q14_1,5
2320,kamihamuroabu,Q14_2,4
2321,kamihamuroabu,Q14_3,4
2322,kamihamuroabu,Q15_1,4
2323,kamihamuroabu,Q15_2,5
2324,kamihamuroabu,Q15_3,5
2325,kamihamuroabu,Q16_1,6
2326,kamihamuroabu,Q16_2,5
2327,kamihamuroabu,Q16_3,4
2328,kamihamuroabu,Q17_1,5
2329,kamihamuroabu,Q17_2,5
2330,kamihamuroabu,Q17_3,4
2331,kamihamuroabu,Q18_1,3
2332,kamihamuroabu,Q18_2,5
2333,kamihamuroabu,Q18_3,3
2334,kamihamuroabu,Q19_1,7
2335,kamihamuroabu,Q19_2,7
2336,kamihamuroabu,Q19_3,5
2337,kamihamuroabu,Q20_1,3
2338,kamihamuroabu,Q20_2,5
2339,kamihamuroabu,Q20_3,3
2340,kamihamuroabu,Q181_1,4
2341,kamihamuroabu,Q181_2,4
2342,kamihamuroabu,Q181_3,2
2343,kamihamuroabu,Q182_1,4
2344,kamihamuroabu,Q182_2,4
2345,kamihamuroabu,Q182_3,3
2346,kamihamuroabu,Q183_1,5
2347,kamihamuroabu,Q183_2,6
2348,kamihamuroabu,Q183_3,3
2349,kamihamuroabu,Q184_1,5
2350,kamihamuroabu,Q184_2,5
2351,kamihamuroabu,Q184_3,6
2352,kamihamuroabu,Q185_1,4
2353,kamihamuroabu,Q185_2,5
2354,kamihamuroabu,Q185_3,4
2355,kamihamuroabu,Q186_1,6
2356,kamihamuroabu,Q186_2,6
2357,kamihamuroabu,Q186_3,5
2358,kamihamuroabu,Q187_1,5
2359,kamihamuroabu,Q187_2,4
2360,kamihamuroabu,Q187_3,2
2361,kamihamuroabu,Q188_1,5
2362,kamihamuroabu,Q188_2,4
2363,kamihamuroabu,Q188_3,5
2364,kamihamuroabu,Q189_1,6
2365,kamihamuroabu,Q189_2,6
2366,kamihamuroabu,Q189_3,4
2367,kamihamuroabu,Q190_1,5
2368,kamihamuroabu,Q190_2,4
2369,kamihamuroabu,Q190_3,6
2370,kamihamuroabu,Q191_1,6
2371,kamihamuroabu,Q191_2,4
2372,kamihamuroabu,Q191_3,4
2373,kamihamuroabu,Q192_1,6
2374,kamihamuroabu,Q192_2,4
2375,kamihamuroabu,Q192_3,5
2376,kamihamuroabu,Q193_1,4
2377,kamihamuroabu,Q193_2,2
2378,kamihamuroabu,Q193_3,4
2379,kamihamuroabu,Q194_1,5
2380,kamihamuroabu,Q194_2,4
2381,kamihamuroabu,Q194_3,5
2382,kamihamuroabu,Q195_1,4
2383,kamihamuroabu,Q195_2,2
2384,kamihamuroabu,Q195_3,4
2385,kamihamuroabu,Q196_1,4
2386,kamihamuroabu,Q196_2,4
2387,kamihamuroabu,Q196_3,6
2388,kamihamuroabu,Q197_1,4
2389,kamihamuroabu,Q197_2,4
2390,kamihamuroabu,Q197_3,3
2391,kamihamuroabu,Q198_1,5
2392,kamihamuroabu,Q198_2,6
2393,kamihamuroabu,Q198_3,4
2394,kamihamuroabu,Q199_1,3
2395,kamihamuroabu,Q199_2,4
2396,kamihamuroabu,Q199_3,5
2397,kamihamuroabu,Q200_1,4
2398,kamihamuroabu,Q200_2,4
2399,kamihamuroabu,Q200_3,6
2400,109960,Q1_1,6
2401,109960,Q1_2,6
2402,109960,Q1_3,5
2403,109960,Q2_1,5
2404,109960,Q2_2,5
2405,109960,Q2_3,4
2406,109960,Q3_1,6
2407,109960,Q3_2,6
2408,109960,Q3_3,5
2409,109960,Q4_1,6
2410,109960,Q4_2,4
2411,109960,Q4_3,5
2412,109960,Q5_1,7
2413,109960,Q5_2,6
2414,109960,Q5_3,5
2415,109960,Q6_1,6
2416,109960,Q6_2,6
2417,109960,Q6_3,4
2418,109960,Q7_1,5
2419,109960,Q7_2,5
2420,109960,Q7_3,4
2421,109960,Q8_1,6
2422,109960,Q8_2,6
2423,109960,Q8_3,5
2424,109960,Q9_1,5
2425,109960,Q9_2,6
2426,109960,Q9_3,4
2427,109960,Q10_1,7
2428,109960,Q10_2,6
2429,109960,Q10_3,5
2430,109960,Q11_1,7
2431,109960,Q11_2,6
2432,109960,Q11_3,4
2433,109960,Q12_1,6
2434,109960,Q12_2,5
2435,109960,Q12_3,4
2436,109960,Q13_1,6
2437,109960,Q13_2,6
2438,109960,Q13_3,5
2439,109960,Q14_1,6
2440,109960,Q14_2,6
2441,109960,Q14_3,4
2442,109960,Q15_1,6
2443,109960,Q15_2,6
2444,109960,Q15_3,5
2445,109960,Q16_1,6
2446,109960,Q16_2,6
2447,109960,Q16_3,4
2448,109960,Q17_1,4
2449,109960,Q17_2,5
2450,109960,Q17_3,4
2451,109960,Q18_1,6
2452,109960,Q18_2,6
2453,109960,Q18_3,4
2454,109960,Q19_1,6
2455,109960,Q19_2,6
2456,109960,Q19_3,4
2457,109960,Q20_1,4
2458,109960,Q20_2,5
2459,109960,Q20_3,4
2460,109960,Q181_1,7
2461,109960,Q181_2,6
2462,109960,Q181_3,4
2463,109960,Q182_1,6
2464,109960,Q182_2,6
2465,109960,Q182_3,4
2466,109960,Q183_1,7
2467,109960,Q183_2,6
2468,109960,Q183_3,5
2469,109960,Q184_1,6
2470,109960,Q184_2,5
2471,109960,Q184_3,5
2472,109960,Q185_1,6
2473,109960,Q185_2,6
2474,109960,Q185_3,5
2475,109960,Q186_1,5
2476,109960,Q186_2,6
2477,109960,Q186_3,5
2478,109960,Q187_1,6
2479,109960,Q187_2,5
2480,109960,Q187_3,4
2481,109960,Q188_1,6
2482,109960,Q188_2,6
2483,109960,Q188_3,5
2484,109960,Q189_1,6
2485,109960,Q189_2,6
2486,109960,Q189_3,5
2487,109960,Q190_1,5
2488,109960,Q190_2,5
2489,109960,Q190_3,4
2490,109960,Q191_1,6
2491,109960,Q191_2,6
2492,109960,Q191_3,4
2493,109960,Q192_1,6
2494,109960,Q192_2,5
2495,109960,Q192_3,5
2496,109960,Q193_1,5
2497,109960,Q193_2,5
2498,109960,Q193_3,4
2499,109960,Q194_1,6
2500,109960,Q194_2,5
2501,109960,Q194_3,4
2502,109960,Q195_1,6
2503,109960,Q195_2,6
2504,109960,Q195_3,4
2505,109960,Q196_1,5
2506,109960,Q196_2,5
2507,109960,Q196_3,6
2508,109960,Q197_1,6
2509,109960,Q197_2,6
2510,109960,Q197_3,5
2511,109960,Q198_1,5
2512,109960,Q198_2,4
2513,109960,Q198_3,4
2514,109960,Q199_1,6
2515,109960,Q199_2,5
2516,109960,Q199_3,4
2517,109960,Q200_1,7
2518,109960,Q200_2,6
2519,109960,Q200_3,5
2520,mikalemon,Q1_1,5
2521,mikalemon,Q1_2,7
2522,mikalemon,Q1_3,4
2523,mikalemon,Q2_1,6
2524,mikalemon,Q2_2,5
2525,mikalemon,Q2_3,4
2526,mikalemon,Q3_1,5
2527,mikalemon,Q3_2,5
2528,mikalemon,Q3_3,5
2529,mikalemon,Q4_1,5
2530,mikalemon,Q4_2,3
2531,mikalemon,Q4_3,7
2532,mikalemon,Q5_1,6
2533,mikalemon,Q5_2,5
2534,mikalemon,Q5_3,5
2535,mikalemon,Q6_1,5
2536,mikalemon,Q6_2,6
2537,mikalemon,Q6_3,4
2538,mikalemon,Q7_1,6
2539,mikalemon,Q7_2,5
2540,mikalemon,Q7_3,5
2541,mikalemon,Q8_1,5
2542,mikalemon,Q8_2,6
2543,mikalemon,Q8_3,4
2544,mikalemon,Q9_1,5
2545,mikalemon,Q9_2,7
2546,mikalemon,Q9_3,4
2547,mikalemon,Q10_1,7
2548,mikalemon,Q10_2,5
2549,mikalemon,Q10_3,5
2550,mikalemon,Q11_1,6
2551,mikalemon,Q11_2,6
2552,mikalemon,Q11_3,5
2553,mikalemon,Q12_1,6
2554,mikalemon,Q12_2,5
2555,mikalemon,Q12_3,5
2556,mikalemon,Q13_1,6
2557,mikalemon,Q13_2,6
2558,mikalemon,Q13_3,5
2559,mikalemon,Q14_1,5
2560,mikalemon,Q14_2,5
2561,mikalemon,Q14_3,5
2562,mikalemon,Q15_1,6
2563,mikalemon,Q15_2,5
2564,mikalemon,Q15_3,5
2565,mikalemon,Q16_1,5
2566,mikalemon,Q16_2,6
2567,mikalemon,Q16_3,5
2568,mikalemon,Q17_1,7
2569,mikalemon,Q17_2,7
2570,mikalemon,Q17_3,4
2571,mikalemon,Q18_1,4
2572,mikalemon,Q18_2,6
2573,mikalemon,Q18_3,4
2574,mikalemon,Q19_1,6
2575,mikalemon,Q19_2,7
2576,mikalemon,Q19_3,5
2577,mikalemon,Q20_1,3
2578,mikalemon,Q20_2,6
2579,mikalemon,Q20_3,4
2580,mikalemon,Q181_1,6
2581,mikalemon,Q181_2,7
2582,mikalemon,Q181_3,4
2583,mikalemon,Q182_1,5
2584,mikalemon,Q182_2,5
2585,mikalemon,Q182_3,4
2586,mikalemon,Q183_1,7
